url,title,video,images,paragraph,bullets,examples,advanced,medium,easy,topic,facts and procedures,theories and meaning,steps given,practical ,thinking,tf,3,15,5,6
http://www.dickbaldwin.com/java/Java026.htm,Flow control in Java - ZetCode,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,flow control,FALSE,TRUE,TRUE,TRUE,TRUE,0.003891908,FALSE,TRUE,FALSE,FALSE
https://newcircle.com/bookshelf/java_fundamentals_tutorial/flow_control,Java Fundamentals Tutorial: Statements and Flow Control - NewCircle,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,flow control,TRUE,FALSE,FALSE,TRUE,FALSE,0.00154202,TRUE,FALSE,FALSE,TRUE
http://www.wideskills.com/java-tutorial/java-control-flow-statements,Java Control Flow Statements | Wideskills,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,flow control,TRUE,FALSE,FALSE,TRUE,FALSE,0.004440497,TRUE,FALSE,FALSE,FALSE
http://www.ibm.com/developerworks/library/l-advflow/,Continuations and advanced flow control - IBM,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,flow control,FALSE,TRUE,TRUE,TRUE,TRUE,0.004555232,FALSE,,FALSE,FALSE
http://www.tutorialspoint.com/java/java_loop_control.htm,Java - Loop Control - TutorialsPoint,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,flow control,TRUE,FALSE,FALSE,TRUE,FALSE,0.004279601,,FALSE,FALSE,FALSE
http://stackoverflow.com/questions/17009961/understanding-the-java-memory-model-and-garbage-collection,Understanding the Java Memory Model and Garbage Collection,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,garbage collection,FALSE,TRUE,FALSE,FALSE,TRUE,0.004901961,,FALSE,FALSE,FALSE
http://beginnersbook.com/2013/05/inner-class/,Inner classes in java: Afalsenymous inner and static ... - BeginnersBook,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,nested class,TRUE,FALSE,TRUE,TRUE,FALSE,0.031798246,FALSE,,FALSE,FALSE
http://www.javatpoint.com/java-inner-class,Java Inner Class - javatpoint,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,nested class,TRUE,FALSE,FALSE,FALSE,TRUE,0.030510585,,FALSE,FALSE,FALSE
http://viralpatel.net/blogs/inner-classes-in-java/,Inner classes in Java the mystery within. - ViralPatel.net,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,nested class,TRUE,FALSE,FALSE,TRUE,FALSE,0.017674419,,FALSE,FALSE,FALSE
http://www.programcreek.com/2009/02/4-inner-classes-tutorial-examples/,4 types of Java inner classes - ProgramCreek.com,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,nested class,TRUE,FALSE,TRUE,TRUE,FALSE,0.007531381,FALSE,,FALSE,
http://beginnersbook.com/java-collections-tutorials/,Java Collections Framework Tutorials - BeginnersBook,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,objects and collections,FALSE,TRUE,FALSE,FALSE,TRUE,0.007398903,TRUE,FALSE,FALSE,FALSE
http://www.wideskills.com/java-tutorial/java-collections-framework,Java Collections Framework | Wideskills,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,objects and collections,TRUE,FALSE,FALSE,TRUE,FALSE,0.008574491,TRUE,FALSE,FALSE,FALSE
http://www.javatpoint.com/collections-in-java,Collections in Java - javatpoint,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,objects and collections,TRUE,FALSE,FALSE,FALSE,TRUE,0.007789679,TRUE,FALSE,FALSE,FALSE
http://www.javaworld.com/javaworld/jw-11-1998/jw-11-collections.html,Get started with the Java Collections Framework | JavaWorld,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,objects and collections,FALSE,TRUE,FALSE,TRUE,TRUE,0.005440871,,FALSE,FALSE,FALSE
https://docs.oracle.com/javase/tutorial/collections/intro/,Lesson: Introduction to Collections (The Javaï¿½ Tutorials ...,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,objects and collections,FALSE,TRUE,FALSE,FALSE,TRUE,0.010686676,TRUE,FALSE,FALSE,FALSE
http://www.wideskills.com/java-tutorial/java-operators-tutorial,Java Operators Tutorial | Wideskills,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,operators and assignments,TRUE,FALSE,TRUE,TRUE,FALSE,0.008685015,FALSE,TRUE,FALSE,FALSE
https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/Assignment_Operators,Assignment operators - JavaScript | MDN,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,operators and assignments,TRUE,FALSE,TRUE,TRUE,FALSE,0.008039878,FALSE,TRUE,FALSE,FALSE
http://www.freejavaguide.com/assignment_operators.htm,Assignment Operators - Java tutorial | freejavaguide.com,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,operators and assignments,FALSE,TRUE,TRUE,TRUE,FALSE,0.017241379,FALSE,TRUE,FALSE,FALSE
http://www.dummies.com/how-to/content/assignment-statements-in-java.html,Assignment Statements in Java - For Dummies,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,operators and assignments,TRUE,FALSE,FALSE,FALSE,TRUE,0.002091175,TRUE,FALSE,FALSE,FALSE
http://www.java2s.com/Tutorial/Java/0160__Thread/CreatingaThread.htm,Creating a Thread : Create Thread ï¿½ Thread ï¿½ Java Tutorial - Java2s,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,threads,TRUE,FALSE,TRUE,TRUE,FALSE,0.002604167,FALSE,TRUE,FALSE,FALSE
https://www.youtube.com/watch?v=z61PqpmtSfalse,assertion in Java,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,assertion,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,,
https://www.youtube.com/watch?v=BCRcO1DZFqQ,Learn Java Programming - assertion Part 1 Tutorial (assert keyword),1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,assertion,FALSE,TRUE,TRUE,TRUE,TRUE,3.21E-04,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=OHw2t8BaIUg,Learn Java Tutorial for Beginners Part 13: Classes and Objects,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,class,TRUE,FALSE,TRUE,TRUE,FALSE,0.001471734,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=XqTg2buXS5o,Java Classes and Objects,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,class,TRUE,FALSE,TRUE,TRUE,FALSE,0.001843586,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=ZpBtDTCgalw,Java Programming: 9 - Classes and Objects,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,class,TRUE,FALSE,TRUE,TRUE,TRUE,0.001477909,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=4XRy-TdfU0I,Classes and Objects,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,class,TRUE,TRUE,TRUE,TRUE,FALSE,0.001867607,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=l8u3iMQ85C0,Tutorial 1 (OCJP) declarations and access control Part1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,declarations and access control,TRUE,TRUE,FALSE,TRUE,TRUE,0.001452599,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=K_-3OLkXkzY,Java Programming Tutorial - 82 - Exception Handling,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,exceptions,TRUE,FALSE,TRUE,TRUE,FALSE,0.001228501,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=4my7mKFaNQs,Java Tutorial # 14 | Exception Handling in Java - Checked and Unchecked Exceptions,1,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,exceptions,TRUE,FALSE,TRUE,TRUE,FALSE,0.001748082,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=4y2iDb4xCBg,Java: Flow Control,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,flow control,TRUE,FALSE,TRUE,TRUE,FALSE,0.002141008,FALSE,FALSE,TRUE,TRUE
https://www.youtube.com/watch?v=Hw0RM1OFwBU,Java Tutorial 05 - Java Flow Control,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,flow control,TRUE,FALSE,TRUE,TRUE,FALSE,0.001478484,FALSE,FALSE,,
